timestamp,step_mean,step_std,step_max,step_median,dist_to_centroid_mean,speed_roll_var_4h_mean,speed_roll_var_8h_mean,accel_roll_var_4h_mean,accel_roll_var_8h_mean,kde_prob_mean,kde_prob_min,kde_prob_max,kde_prob_std,kde_prob_day_mean,kde_prob_night_mean,kde_prob_adaptive_mean,kde_low_prob_ratio,kde_very_low_prob_count,turning_angle_mean,turning_angle_std,turning_angle_max,turning_angle_median,sharp_turns_ratio,moderate_turns_ratio,turning_entropy,mean_speed,accelerate,is_outside,hour,is_night
2656029977,60932801,0,60932801,60932801,1336063813,10794473,518823365,48601965,341227273,3024518443,3024518443,3024518443,0,2583926138,3198335254,2583926138,0,0,4024265829,0,4024265829,4024265829,4294967295,0,2299126988,109450273,118776633,0,1171354717,4294967295
2656334953,234496212,0,234496212,234496212,1234535805,33242936,74380371,11921655,294558207,3266325777,3266325777,3266325777,0,2858938749,3356119623,2858938749,0,0,3657675765,0,3657675765,3657675765,4294967295,0,2710714276,419398465,370174074,0,1561806289,0
2656639928,42158164,0,42158164,42158164,1233924563,37949734,31771815,48804429,74768372,3241216733,3241216733,3241216733,0,2821836117,3351963654,2821836117,0,0,524949073,0,524949073,524949073,0,0,3509882058,75326969,410528569,0,1952257861,0
2656944903,21937414,0,21937414,21937414,1252002966,7410801,30667966,14289598,41175289,3250550192,3250550192,3250550192,0,2822787278,3371882497,2822787278,0,0,2773005386,0,2773005386,2773005386,4294967295,0,4096214923,39104847,43116643,0,2342709434,0
2657249879,35386770,0,35386770,35386770,1268108017,209959,31160780,2946100,36551245,3263099669,3263099669,3263099669,0,2834232926,3384116757,2834232926,0,0,840045187,0,840045187,840045187,0,4294967295,4294967295,63263168,28840491,0,2733161006,0
2657554854,39870479,0,39870479,39870479,1297333079,1895569,4861806,549960,17776362,3252029761,3252029761,3252029761,0,2797599210,3411298441,2797599210,0,0,2315623079,0,2315623079,2315623079,4294967295,0,4096214923,71378115,9701194,0,3123612578,0
2657859829,143699841,0,143699841,143699841,1428110857,20842279,17575573,4913094,9826199,3195217424,3195217424,3195217424,0,2656013315,3484369456,3484369456,0,0,723004350,0,723004350,723004350,0,4294967295,3897462552,256723018,221113396,0,3514064150,4294967295
2658164805,293184860,0,293184860,293184860,1657125565,33626758,59711814,2372875,10625529,2834206735,2834206735,2834206735,0,2139374798,3400558334,3400558334,0,0,683810814,0,683810814,683810814,0,0,3698710180,525458772,321623996,0,3904515723,4294967295
2658469780,318864909,0,318864909,318864909,1947395490,5239870,68213376,7247886,9518005,1897747955,1897747955,1897747955,0,1291041145,2479385070,2479385070,0,0,544303611,0,544303611,544303611,0,0,3698710180,568633388,51413835,0,4294967295,4294967295
2658774755,298610916,0,298610916,298610916,2137685767,9177271,31099641,5851852,17799890,1214081756,1214081756,1214081756,0,805376633,1615610939,1615610939,0,0,1291440602,0,1291440602,1291440602,0,4294967295,3897462552,534290871,41032700,0,0,4294967295
2659079731,80172900,0,80172900,80172900,2079509212,49634495,39569741,17794592,43483560,1434847588,1434847588,1434847588,0,990653855,1853827427,1853827427,0,0,2376585763,0,2376585763,2376585763,4294967295,0,3897462552,142518602,465054164,0,390451572,4294967295
2659384706,230466958,0,230466958,230466958,1868777005,19131457,40833319,44072089,36526257,2274708892,2274708892,2274708892,0,1702332770,2750307066,2750307066,0,0,957886486,0,957886486,957886486,0,4294967295,4096214923,406599042,311114178,0,780903145,4294967295
2659689681,46001306,0,46001306,46001306,1828506072,32409174,44444672,35831141,39729098,2422859081,2422859081,2422859081,0,1829246590,2906477385,1829246590,0,0,353035074,0,353035074,353035074,0,0,3907386801,82930533,389646364,0,1171354717,4294967295
2659994656,48883918,0,48883918,48883918,1786066327,5056419,25335795,13685353,39770330,2566524638,2566524638,2566524638,0,1953283151,3056540111,1953283151,0,0,26052585,0,26052585,26052585,0,0,3519806307,88114926,6240325,0,1561806289,0
2660299632,21524581,0,21524581,21524581,1795819984,997115,28070494,1755901,25632692,2542293610,2542293610,2542293610,0,1921699569,3046488558,1921699569,0,0,2397429321,0,2397429321,2397429321,4294967295,0,3519806307,38486201,59255591,0,1952257861,0
2660604607,8590810,0,8590810,8590810,1799060949,511490,4867917,362253,12220251,2530026607,2530026607,2530026607,0,1914278803,3029138964,1914278803,0,0,3008657566,0,3008657566,3008657566,4294967295,0,3519806307,15254518,27546788,0,2342709434,0
2660909582,47872849,0,47872849,47872849,1803812237,1863726,1430893,1216557,3018781,2518446408,2518446408,2518446408,0,1880325194,3051322137,1880325194,0,0,3584023869,0,3584023869,3584023869,4294967295,0,3321053936,86316615,85559655,0,2733161006,0
2661214558,61945844,0,61945844,61945844,1843042028,655293,1959599,614209,1776079,2385124822,2385124822,2385124822,0,1781402041,2888907479,1781402041,0,0,3106908447,0,3106908447,3106908447,4294967295,0,3122301564,109844391,27859447,0,3123612578,0
2661519533,26365659,0,26365659,26365659,1858652135,4538369,3775279,2799970,2752530,2323534231,2323534231,2323534231,0,1735477225,2814199109,2814199109,0,0,104781633,0,104781633,104781633,0,0,3122301564,47326175,74936818,0,3514064150,4294967295
2661824508,211675759,0,211675759,211675759,1665105755,34124466,22575957,16857338,13431458,2880786665,2880786665,2880786665,0,2256743452,3338811251,3338811251,0,0,3157841342,0,3157841342,3157841342,4294967295,0,3321053936,375505549,388760741,0,3904515723,4294967295
2662129484,156646703,0,156646703,156646703,1681544349,5176454,25283709,19328932,17473586,2777674057,2777674057,2777674057,0,2078694663,3358495758,3358495758,0,0,2194602938,0,2194602938,2194602938,4294967295,0,3519806307,279387557,114476509,0,4294967295,4294967295
2662434459,177304970,0,177304970,177304970,1540739139,1505384,21205263,4107263,17425497,2847806925,2847806925,2847806925,0,2162720746,3398159573,3398159573,0,0,1679761457,0,1679761457,1679761457,0,4294967295,3519806307,321806409,51411300,0,0,4294967295
2662739434,231692382,0,231692382,231692382,1328776410,3258307,4831508,1006219,14541840,2914342451,2914342451,2914342451,0,2356084609,3273165911,3273165911,0,0,756025783,0,756025783,756025783,0,4294967295,3907386801,414844922,111240432,0,390451572,4294967295
2663044410,0,0,0,0,0,9049961,5173710,2462682,4607718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3907386801,0,0,0,780903145,4294967295
2663349385,150984205,0,150984205,150984205,1419117670,11372078,17472861,2447292,6605488,3137628123,3137628123,3137628123,0,2559624850,3490994263,2559624850,0,0,3057638678,0,3057638678,3057638678,4294967295,0,3519806307,134700091,166895594,0,1171354717,4294967295
2663654360,28847514,0,28847514,28847514,1406018044,4763633,30756709,649288,6462744,3169725055,3169725055,3169725055,0,2610694204,3491096800,2610694204,0,0,1738503826,0,1738503826,1738503826,0,4294967295,3108219019,51687387,99322270,0,1561806289,0
2663959335,16622599,0,16622599,16622599,1399236115,680328,17907923,780755,2514980,3185381969,3185381969,3185381969,0,2636985834,3489172193,2636985834,0,0,60267802,0,60267802,60267802,0,0,2696631731,29651380,26248516,0,1952257861,0
2664264311,19180672,0,19180672,19180672,1416764356,55131,4386273,251382,2755490,3177871214,3177871214,3177871214,0,2618137052,3499019443,2618137052,0,0,2832717390,0,2832717390,2832717390,4294967295,0,2696631731,34152941,5352458,0,2342709434,0
2664569286,31531284,0,31531284,31531284,1444844243,3125081,2063802,974238,2869916,3158476230,3158476230,3158476230,0,2578742751,3511170528,2578742751,0,0,256977083,0,256977083,256977083,0,0,3108219019,56362643,26510524,0,2733161006,0
2664874261,156863198,0,156863198,156863198,1403387291,16828829,15226039,5258616,7206170,3181749776,3181749776,3181749776,0,2682825281,3415297493,2682825281,0,0,2923912127,0,2923912127,2923912127,4294967295,0,3519806307,280434263,267499362,0,3123612578,0
2665179237,102068127,0,102068127,102068127,1395270736,3893749,14871435,11741414,9270664,3209577992,3209577992,3209577992,0,2679416157,3483622914,3483622914,0,0,3799557068,0,3799557068,3799557068,4294967295,0,3907386801,183672622,116274209,0,3514064150,4294967295
2665484212,92617328,0,92617328,92617328,1346188628,912291,8605153,1795617,10256638,3236008703,3236008703,3236008703,0,2762013137,3425692596,3425692596,0,0,3346628724,0,3346628724,3346628724,4294967295,0,4294967295,163825831,23442629,0,3904515723,4294967295
2665789187,72120204,0,72120204,72120204,1374026287,1049042,3897566,609907,10293534,3171164684,3171164684,3171164684,0,2697661200,3369934631,3369934631,0,0,1369040395,0,1369040395,1369040395,0,4294967295,4294967295,129041386,41560718,0,4294967295,4294967295
2666094163,151880872,0,151880872,151880872,1239502479,6210214,3352971,4321026,5640116,3248531421,3248531421,3248531421,0,2856269524,3319368732,3319368732,0,0,2443398993,0,2443398993,2443398993,4294967295,0,4294967295,273578886,173854494,0,0,4294967295
2666399138,38163137,0,38163137,38163137,1220200120,13251770,6597525,14034555,10387276,3239650848,3239650848,3239650848,0,2860677116,3292814401,3292814401,0,0,970593964,0,970593964,970593964,0,4294967295,4294967295,68094250,244833935,0,390451572,4294967295
2666704113,0,0,0,0,0,2074243,9467930,2985121,11892901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3907386801,0,0,0,780903145,4294967295
2667009089,37157043,0,37157043,37157043,1245236354,957323,10082374,2951767,12332714,3239450974,3239450974,3239450974,0,2844638912,3315308388,2844638912,0,0,3918390902,0,3918390902,3918390902,4294967295,0,3321053936,66873822,1466740,0,1171354717,4294967295
2667314064,114900489,0,114900489,114900489,1261706143,6188997,4821708,3797433,12387704,3264363294,3264363294,3264363294,0,2839987182,3378763780,2839987182,0,0,1026410754,0,1026410754,1026410754,0,4294967295,3122301564,207489772,169564639,0,1561806289,0
2667619039,14438170,0,14438170,14438170,1270431301,9472406,5889713,11625154,10793301,3260450996,3260450996,3260450996,0,2827593304,3387578788,2827593304,0,0,708598392,0,708598392,708598392,0,0,3321053936,25786959,216708289,0,1952257861,0
2667924015,187440598,0,187440598,187440598,1419532143,25732613,15397890,24765553,19299260,3175198358,3175198358,3175198358,0,2612949382,3500348681,2612949382,0,0,406552363,0,406552363,406552363,0,0,3108219019,334820399,368620608,0,2342709434,0
2668228990,35532579,0,35532579,35532579,1450480558,23578490,16214997,35990035,32345433,3150835106,3150835106,3150835106,0,2565358293,3512901427,2565358293,0,0,235875937,0,235875937,235875937,0,0,2696631731,63532663,323911510,0,2733161006,0
2668533965,20694361,0,20694361,20694361,1468805742,6301547,18589208,10646376,30235530,3135179906,3135179906,3135179906,0,2537006609,3517777754,2537006609,0,0,71419528,0,71419528,71419528,0,0,2696631731,36620244,31801517,0,3123612578,0
2668838940,0,0,0,0,0,23299408,22540413,5160396,29086531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2264492843,0,0,0,3514064150,4294967295
2669143916,525206872,0,525206872,525206872,1146809188,21797055,42140266,5460343,24318232,1960115441,1960115441,1960115441,0,1469412874,2366341278,2366341278,0,0,2978073690,0,2978073690,2978073690,4294967295,0,1832353954,471305633,260479266,0,3904515723,4294967295
2669448891,100249556,0,100249556,100249556,1061250458,24341974,34289411,29266791,25216637,2071084009,2071084009,2071084009,0,1608315367,2420583995,2420583995,0,0,1835719980,0,1835719980,1835719980,0,4294967295,2264492843,179821881,349140568,0,4294967295,4294967295
2669753866,152551885,0,152551885,152551885,1062211104,5195586,17813154,15124504,25479674,2648136952,2648136952,2648136952,0,2235868587,2838250272,2838250272,0,0,1538222668,0,1538222668,1538222668,0,4294967295,3108219019,271632581,109165012,0,0,4294967295
2670058842,18363717,0,18363717,18363717,1074663549,17218206,31518069,11031921,28442788,2701840607,2701840607,2701840607,0,2290024701,2883198270,2883198270,0,0,1030948356,0,1030948356,1030948356,0,4294967295,3519806307,32935189,285872988,0,390451572,4294967295
2670363817,59618505,0,59618505,59618505,1043088205,2755700,14040775,10295292,17298454,2822753527,2822753527,2822753527,0,2445596272,2936261259,2936261259,0,0,2012462944,0,2012462944,2012462944,0,4294967295,3907386801,106821154,88402393,0,780903145,4294967295
2670668792,11412706,0,11412706,11412706,1040532872,2251805,12089505,3178392,10906955,2852332382,2852332382,2852332382,0,2481158972,2952811761,2481158972,0,0,468829347,0,468829347,468829347,0,0,4096214923,20445812,103331184,0,1171354717,4294967295
2670973768,103884768,0,103884768,103884768,1129760323,9011844,6032996,6679289,14863475,3035605775,3035605775,3035605775,0,2641995271,3140520523,2641995271,0,0,1971213468,0,1971213468,1971213468,0,4294967295,3509882058,185360948,196495575,0,1561806289,0
2671278743,113831621,0,113831621,113831621,1229262075,1840055,7498636,3396203,6327470,3164658418,3164658418,3164658418,0,2725690791,3314991984,2725690791,0,0,32791111,0,32791111,32791111,0,0,2923549192,203024628,21037439,0,1952257861,0
2671583718,74945285,0,74945285,74945285,1297752325,2116093,6705474,1877639,6877887,3178643013,3178643013,3178643013,0,2692151198,3394869386,2692151198,0,0,460087887,0,460087887,460087887,0,0,2923549192,133557785,82666269,0,2342709434,0
2671888694,44898140,0,44898140,44898140,1281630569,4571814,3981388,2736233,7235588,3224195830,3224195830,3224195830,0,2764632043,3395012244,2764632043,0,0,2776253866,0,2776253866,2776253866,4294967295,0,3321053936,80896440,63360544,0,2733161006,0
2672193669,217267300,0,217267300,217267300,1475882893,27444017,14818248,16754670,15515600,3130985862,3130985862,3130985862,0,2529299632,3519243722,2529299632,0,0,2989447264,0,2989447264,2989447264,4294967295,0,3519806307,386383254,362779121,0,3123612578,0
2672498644,34451606,0,34451606,34451606,1455625169,27577791,18659575,40782628,30204019,3162596286,3162596286,3162596286,0,2583883482,3513208011,3513208011,0,0,3381344072,0,3381344072,3381344072,4294967295,0,3907386801,61174987,385613182,0,3514064150,4294967295
2672803619,226180850,0,226180850,226180850,1599230323,34733638,28329736,45846066,43336626,2814284005,2814284005,2814284005,0,2110918894,3395854003,3395854003,0,0,4258199539,0,4258199539,4258199539,4294967295,0,3907386801,404357816,409695739,0,3904515723,4294967295
2673108595,192953787,0,192953787,192953787,1739377982,7080468,22132264,22030602,44426517,2300149658,2300149658,2300149658,0,1602777033,2950769134,2950769134,0,0,95360748,0,95360748,95360748,0,0,3519806307,349027683,66833494,0,4294967295,4294967295
2673413570,106823449,0,106823449,106823449,1696059123,15351104,23923166,12124551,40314341,2593574891,2593574891,2593574891,0,1874701612,3230658946,3230658946,0,0,3661513858,0,3661513858,3661513858,4294967295,0,3519806307,190314225,188818392,0,0,4294967295
2673718545,399765549,0,399765549,399765549,1330345467,78599598,42261647,54839080,52516677,2907723007,2907723007,2907723007,0,2347616254,3270191554,3270191554,0,0,1547733699,0,1547733699,1547733699,0,4294967295,3519806307,715381676,627441773,0,390451572,4294967295
2674023521,146564085,0,146564085,146564085,1410259267,77720540,51149078,108721537,83595741,3141927250,3141927250,3141927250,0,2570074083,3485843880,3485843880,0,0,2948221230,0,2948221230,2948221230,4294967295,0,3519806307,261404683,540686507,0,780903145,4294967295
2674328496,9630639,0,9630639,9630639,1418551089,40376667,87854321,21196389,93892012,3135177659,3135177659,3135177659,0,2556640839,3489677245,2556640839,0,0,1700858653,0,1700858653,1700858653,0,4294967295,3907386801,17229267,291702083,0,1171354717,4294967295
2674633471,64136006,0,64136006,64136006,1468375412,3671288,97905779,18811630,92485903,3143143708,3143143708,3143143708,0,2549641119,3517855677,2549641119,0,0,1252173774,0,1252173774,1252173774,0,4294967295,4294967295,114851416,116737043,0,1561806289,0
2674938447,0,0,0,0,0,1021348,23467602,2263622,40776034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3907386801,0,0,0,1952257861,0
2675243422,30119824,0,30119824,30119824,1452636670,923073,2370824,930683,16516942,3168328875,3168328875,3168328875,0,2594585166,3510964618,2594585166,0,0,2234335064,0,2234335064,2234335064,4294967295,0,3519806307,26931038,52494778,0,2342709434,0
2675548397,0,0,0,0,0,138355,1514475,116252,2777004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3108219019,0,0,0,2733161006,0
2675853373,0,0,0,0,0,137168,537206,95192,808784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2264492843,0,0,0,3123612578,0
2676158348,118350937,0,118350937,118350937,1413258695,7435901,4768943,2762872,2947239,3185394370,3185394370,3185394370,0,2676175824,3433121984,3433121984,0,0,263406554,0,263406554,263406554,0,0,1832353954,70475615,17315185,0,3514064150,4294967295
2676463323,247753606,0,247753606,247753606,1579801107,67888555,56642482,17503814,23663003,3009501621,3009501621,3009501621,0,2352960137,3494595776,3494595776,0,0,3699910636,0,3699910636,3699910636,4294967295,0,2264492843,443664237,446260779,0,3904515723,4294967295
